timestamp,service,cpu_usage,memory_usage,disk_io,network_traffic,request_rate,latency_ms,error_rate,db_connections,restart_count,failure_type
2026-01-02 12:50:00,database,64.03,70.27,32.13,1153.59,1290.14,100.1,0.28,69.55,0,normal
2026-01-02 12:55:00,api-gateway,58.66,53.71,43.74,902.62,1124.62,153.31,0.27,34.66,0,normal
2026-01-02 12:55:00,user-service,40.55,48.65,63.64,818.19,686.23,150.05,0.21,40.89,0,normal
2026-01-02 12:55:00,payment-service,58.45,65.15,53.03,897.78,920.57,175.22,0.27,51.96,0,normal
2026-01-02 12:55:00,notification-service,42.18,49.24,76.65,570.36,509.76,114.83,0.19,26.04,0,normal
2026-01-02 12:55:00,database,67.78,67.57,39.05,1441.18,1393.72,109.76,0.18,79.44,0,normal
2026-01-02 13:00:00,api-gateway,56.5,53.32,46.93,1395.94,1207.2,163.77,0.22,31.34,0,normal
2026-01-02 13:00:00,user-service,40.26,45.3,40.86,750.35,642.33,127.33,0.17,40.22,0,normal
2026-01-02 13:00:00,payment-service,49.74,53.35,40.19,1088.11,975.35,170.56,0.15,56.06,0,normal
2026-01-02 13:00:00,notification-service,34.02,42.43,32.52,527.45,539.02,113.75,0.16,29.62,0,normal
2026-01-02 13:00:00,database,64.72,65.77,56.54,1251.18,1278.34,114.14,0.22,66.73,0,normal
2026-01-02 13:05:00,api-gateway,50.93,57.66,63.89,1006.87,1109.21,118.21,0.18,33.45,0,normal
2026-01-02 13:05:00,user-service,45.15,55.17,53.91,547.18,656.94,140.5,0.26,35.24,0,normal
2026-01-02 13:05:00,payment-service,53.62,59.49,39.0,1039.75,887.09,196.78,0.18,53.61,0,normal
2026-01-02 13:05:00,notification-service,34.96,44.09,24.8,621.78,547.35,123.97,0.2,28.29,0,normal
2026-01-02 13:05:00,database,60.35,62.56,43.34,1130.64,1300.84,91.06,0.15,69.29,0,normal
2026-01-02 13:10:00,api-gateway,51.89,49.3,49.39,1099.56,1199.89,147.5,0.18,34.29,0,normal
2026-01-02 13:10:00,user-service,46.48,51.51,42.71,673.72,654.76,147.69,0.28,35.88,0,normal
2026-01-02 13:10:00,payment-service,55.48,57.09,45.29,842.25,977.12,175.21,0.12,63.25,0,normal
2026-01-02 13:10:00,notification-service,28.38,46.06,62.26,402.74,491.75,99.16,0.13,27.11,0,normal
2026-01-02 13:10:00,database,61.72,64.89,46.91,1243.95,1291.83,113.52,0.16,76.62,0,normal
2026-01-02 13:15:00,api-gateway,54.13,54.63,43.43,1096.08,1210.57,136.18,0.17,35.9,0,normal
2026-01-02 13:15:00,user-service,36.28,49.2,44.8,638.26,667.34,117.64,0.24,33.98,0,normal
2026-01-02 13:15:00,payment-service,58.31,55.08,45.86,1005.46,916.6,154.75,0.16,60.87,0,normal
2026-01-02 13:15:00,notification-service,32.53,45.46,46.48,542.49,536.99,111.63,0.17,32.08,0,normal
2026-01-02 13:15:00,database,60.16,62.1,52.87,1569.3,1347.28,95.84,0.24,72.01,0,normal
2026-01-02 13:20:00,api-gateway,52.97,53.26,62.41,1311.17,1145.49,153.68,0.22,33.37,0,normal
2026-01-02 13:20:00,user-service,41.48,48.57,47.48,727.13,658.0,119.77,0.16,39.13,0,normal
2026-01-02 13:20:00,payment-service,60.45,61.37,39.74,1081.61,919.74,194.5,0.23,56.4,0,normal
2026-01-02 13:20:00,notification-service,44.8,47.59,29.36,499.02,516.41,98.5,0.27,29.76,0,normal
2026-01-02 13:20:00,database,65.01,66.09,46.71,1097.71,1297.74,109.42,0.24,74.64,0,normal
2026-01-02 13:25:00,api-gateway,50.97,58.69,56.55,1385.39,1216.57,151.88,0.15,31.54,0,normal
2026-01-02 13:25:00,user-service,38.32,55.25,50.44,654.26,672.42,126.05,0.14,33.83,0,normal
2026-01-02 13:25:00,payment-service,52.39,60.92,40.69,891.1,914.89,179.59,0.24,53.1,0,normal
2026-01-02 13:25:00,notification-service,38.35,46.18,66.56,520.17,497.27,114.62,0.14,28.99,0,normal
2026-01-02 13:25:00,database,59.52,65.01,59.09,1337.33,1396.24,104.7,0.19,70.32,0,normal
2026-01-02 13:30:00,api-gateway,48.88,54.44,45.09,1231.49,1262.74,136.93,0.16,36.88,0,normal
2026-01-02 13:30:00,user-service,44.61,44.71,42.46,550.76,657.49,134.11,0.32,41.58,0,normal
2026-01-02 13:30:00,payment-service,60.04,63.31,27.28,795.25,914.03,175.79,0.22,53.93,0,normal
2026-01-02 13:30:00,notification-service,38.22,41.8,37.42,470.97,488.22,79.0,0.2,31.55,0,normal
2026-01-02 13:30:00,database,61.97,60.31,57.18,1083.17,1303.16,108.31,0.16,69.91,0,normal
2026-01-02 13:35:00,api-gateway,56.84,55.4,69.38,1268.34,1260.64,153.9,0.25,34.31,0,normal
2026-01-02 13:35:00,user-service,42.01,54.65,64.85,510.6,632.12,140.15,0.2,31.79,0,normal
2026-01-02 13:35:00,payment-service,55.44,59.79,59.51,992.21,1011.17,181.75,0.21,55.97,0,normal
2026-01-02 13:35:00,notification-service,32.61,44.39,43.86,509.84,534.57,119.83,0.16,30.0,0,normal
2026-01-02 13:35:00,database,62.67,66.63,55.16,1446.45,1217.35,88.5,0.21,74.05,0,normal
2026-01-02 13:40:00,api-gateway,52.24,53.37,65.33,1405.66,1226.08,157.72,0.13,37.31,0,normal
2026-01-02 13:40:00,user-service,45.86,51.19,42.87,576.66,659.12,115.76,0.29,35.98,0,normal
2026-01-02 13:40:00,payment-service,62.44,63.57,38.06,1006.61,876.91,188.39,0.21,52.9,0,normal
2026-01-02 13:40:00,notification-service,34.11,49.66,32.12,455.59,539.92,124.06,0.16,29.71,0,normal
2026-01-02 13:40:00,database,59.7,68.93,44.31,1297.27,1324.65,91.38,0.23,76.61,0,normal
2026-01-02 13:45:00,api-gateway,50.69,58.78,56.88,1251.32,1128.4,141.73,0.17,35.04,0,normal
2026-01-02 13:45:00,user-service,40.57,48.01,62.68,664.39,625.86,109.61,0.21,36.97,0,normal
2026-01-02 13:45:00,payment-service,53.3,61.64,65.18,1031.95,942.79,183.33,0.28,53.85,0,normal
2026-01-02 13:45:00,notification-service,31.87,44.02,49.18,578.88,544.81,121.53,0.19,32.1,0,normal
2026-01-02 13:45:00,database,54.57,61.46,50.06,1465.24,1334.36,122.6,0.27,72.0,0,normal
2026-01-02 13:50:00,api-gateway,50.39,50.37,53.44,1196.63,1171.86,123.45,0.27,33.61,0,normal
2026-01-02 13:50:00,user-service,34.92,48.92,59.17,618.15,665.59,126.92,0.14,39.32,0,normal
2026-01-02 13:50:00,payment-service,51.85,65.56,51.19,977.98,953.86,149.69,0.22,57.89,0,normal
2026-01-02 13:50:00,notification-service,31.13,48.58,54.11,618.98,516.49,101.56,0.2,26.47,0,normal
2026-01-02 13:50:00,database,60.78,63.28,59.09,1263.86,1224.01,104.57,0.27,74.42,0,normal
2026-01-02 13:55:00,api-gateway,51.07,50.65,49.38,1017.06,1137.54,154.89,0.2,34.86,0,normal
2026-01-02 13:55:00,user-service,44.45,51.57,50.08,654.78,619.66,123.08,0.19,36.4,0,normal
2026-01-02 13:55:00,payment-service,60.83,56.71,43.98,753.73,882.97,173.41,0.27,54.27,0,normal
2026-01-02 13:55:00,notification-service,34.58,51.38,49.55,508.83,505.44,96.82,0.29,25.37,0,normal
2026-01-02 13:55:00,database,62.78,67.04,49.7,1272.09,1264.7,98.17,0.22,71.6,0,normal
2026-01-02 14:00:00,api-gateway,55.51,53.78,45.21,1435.61,1208.39,151.85,0.22,34.9,0,normal
2026-01-02 14:00:00,user-service,38.14,52.78,48.46,569.19,624.3,104.82,0.09,41.53,0,normal
2026-01-02 14:00:00,payment-service,58.75,58.34,36.16,819.36,948.39,250.0,1.0,65.0,0,db_connection_saturation
2026-01-02 14:00:00,notification-service,42.36,44.51,56.81,602.84,515.84,119.31,0.19,29.5,0,normal
2026-01-02 14:00:00,database,59.41,63.25,43.79,1164.41,1310.09,119.58,0.24,66.97,0,normal
2026-01-02 14:05:00,api-gateway,54.56,55.32,47.58,1085.55,1136.25,143.88,0.18,31.95,0,normal
2026-01-02 14:05:00,user-service,48.19,43.93,43.42,633.81,690.03,133.04,0.23,41.38,0,normal
2026-01-02 14:05:00,payment-service,55.6,56.63,41.56,731.11,901.46,336.11,1.39,66.94,0,db_connection_saturation
2026-01-02 14:05:00,notification-service,36.83,42.96,24.72,571.67,495.03,117.66,0.28,30.62,0,normal
2026-01-02 14:05:00,database,58.7,60.68,58.27,1501.29,1258.29,116.45,0.25,70.45,0,normal
2026-01-02 14:10:00,api-gateway,51.77,55.17,27.96,1383.28,1185.24,152.99,0.28,26.45,0,normal
2026-01-02 14:10:00,user-service,44.84,48.86,46.84,674.85,623.02,124.91,0.28,40.25,0,normal
2026-01-02 14:10:00,payment-service,54.8,58.15,54.34,951.39,885.59,422.22,1.78,68.89,0,db_connection_saturation
2026-01-02 14:10:00,notification-service,33.61,49.76,58.94,420.0,522.63,125.11,0.19,26.7,0,normal
2026-01-02 14:10:00,database,64.65,70.94,31.34,1167.81,1266.5,107.19,0.24,72.92,0,normal
2026-01-02 14:15:00,api-gateway,50.03,59.21,71.2,1004.25,1171.28,121.39,0.18,27.3,0,normal
2026-01-02 14:15:00,user-service,41.07,51.46,60.48,604.51,672.7,118.19,0.23,42.92,0,normal
2026-01-02 14:15:00,payment-service,59.35,62.14,52.67,1009.75,922.78,508.33,2.17,70.83,0,db_connection_saturation
2026-01-02 14:15:00,notification-service,37.14,48.42,46.4,488.52,506.06,119.82,0.23,26.69,0,normal
2026-01-02 14:15:00,database,67.96,66.42,61.94,1180.31,1320.61,90.29,0.23,76.89,0,normal
2026-01-02 14:20:00,api-gateway,47.0,51.24,51.16,1311.5,1186.39,144.49,0.15,29.57,0,normal
2026-01-02 14:20:00,user-service,45.93,50.86,59.91,674.87,625.85,123.23,0.28,34.39,0,normal
2026-01-02 14:20:00,payment-service,61.17,60.84,61.05,1126.69,939.9,594.44,2.56,72.78,0,db_connection_saturation
2026-01-02 14:20:00,notification-service,38.13,48.97,57.34,442.66,520.89,118.05,0.25,26.91,0,normal
2026-01-02 14:20:00,database,64.94,62.65,53.22,1444.74,1234.56,112.54,0.25,68.9,0,normal
2026-01-02 14:25:00,api-gateway,48.89,58.34,42.77,1060.99,1134.84,146.61,0.19,33.19,0,normal
2026-01-02 14:25:00,user-service,46.47,52.7,48.12,593.27,639.24,141.81,0.17,42.75,0,normal
2026-01-02 14:25:00,payment-service,51.07,59.27,49.67,740.29,895.61,680.56,2.94,74.72,0,db_connection_saturation
2026-01-02 14:25:00,notification-service,37.12,45.88,58.46,495.41,538.13,113.28,0.15,27.76,0,normal
2026-01-02 14:25:00,database,55.55,69.24,38.77,1381.48,1212.93,107.82,0.17,75.01,0,normal
2026-01-02 14:30:00,api-gateway,41.86,51.04,43.01,991.8,1202.43,159.64,0.11,32.69,0,normal
2026-01-02 14:30:00,user-service,36.71,46.48,54.74,603.04,626.91,126.02,0.14,38.99,0,normal
2026-01-02 14:30:00,payment-service,56.54,60.42,59.85,1039.75,952.24,766.67,3.33,76.67,0,db_connection_saturation
2026-01-02 14:30:00,notification-service,33.39,47.34,51.68,572.5,535.68,115.4,0.19,26.54,0,normal
2026-01-02 14:30:00,database,60.06,62.59,51.33,1386.14,1267.04,113.32,0.2,68.63,0,normal
2026-01-02 14:35:00,api-gateway,49.88,53.32,52.3,1215.12,1088.51,142.94,0.11,34.35,0,normal
2026-01-02 14:35:00,user-service,38.32,49.0,44.0,580.93,637.83,139.78,0.14,39.47,0,normal
2026-01-02 14:35:00,payment-service,53.76,56.11,44.99,838.85,923.05,852.78,3.72,78.61,0,db_connection_saturation
2026-01-02 14:35:00,notification-service,31.65,45.36,58.17,522.68,514.48,113.67,0.27,28.94,0,normal
2026-01-02 14:35:00,database,60.02,58.95,51.88,1187.41,1324.46,81.32,0.21,74.18,0,normal
2026-01-02 14:40:00,api-gateway,54.1,53.89,46.13,1256.03,1246.94,138.28,0.24,34.29,0,normal
2026-01-02 14:40:00,user-service,33.07,51.71,38.53,530.08,642.74,119.54,0.21,38.41,0,normal
2026-01-02 14:40:00,payment-service,62.4,64.23,75.89,966.21,874.96,938.89,4.11,80.56,0,db_connection_saturation
2026-01-02 14:40:00,notification-service,42.3,49.38,43.06,504.5,522.89,127.93,0.19,22.42,0,normal
2026-01-02 14:40:00,database,66.05,67.78,30.82,1390.99,1302.52,105.23,0.17,78.27,0,normal
2026-01-02 14:45:00,api-gateway,54.4,52.52,54.85,1196.79,1071.81,140.55,0.25,28.65,0,normal
2026-01-02 14:45:00,user-service,46.42,49.14,59.25,696.36,628.48,121.3,0.23,43.9,0,normal
2026-01-02 14:45:00,payment-service,51.62,58.56,35.27,1108.49,957.42,1025.0,4.5,82.5,0,db_connection_saturation
2026-01-02 14:45:00,notification-service,38.7,44.17,53.9,488.79,510.18,112.23,0.22,27.9,0,normal
2026-01-02 14:45:00,database,59.9,66.38,53.84,1232.29,1281.84,106.79,0.13,65.37,0,normal
2026-01-02 14:50:00,api-gateway,52.23,54.21,57.91,1176.6,1173.14,160.81,0.26,25.58,0,normal
2026-01-02 14:50:00,user-service,32.54,49.24,56.76,776.97,661.42,136.54,0.25,36.38,0,normal
2026-01-02 14:50:00,payment-service,57.01,61.25,58.37,1062.89,938.55,1111.11,4.89,84.44,0,db_connection_saturation
2026-01-02 14:50:00,notification-service,40.5,41.53,41.12,516.48,534.48,127.46,0.32,25.72,0,normal
2026-01-02 14:50:00,database,59.48,65.58,42.99,1164.84,1281.93,98.67,0.16,72.6,0,normal
2026-01-02 14:55:00,api-gateway,48.89,50.81,64.8,992.23,1191.91,140.0,0.24,29.61,0,normal
2026-01-02 14:55:00,user-service,49.91,49.51,52.33,638.47,640.73,128.98,0.25,40.65,0,normal
2026-01-02 14:55:00,payment-service,52.57,61.3,29.84,858.78,904.36,1197.22,5.28,86.39,0,db_connection_saturation
2026-01-02 14:55:00,notification-service,44.96,39.51,44.5,441.37,515.9,106.78,0.19,27.49,0,normal
2026-01-02 14:55:00,database,61.64,62.72,44.94,1202.9,1295.95,105.86,0.26,68.86,0,normal
2026-01-02 15:00:00,api-gateway,49.68,59.17,55.21,1329.73,1248.99,144.59,0.29,30.98,0,normal
2026-01-02 15:00:00,user-service,44.58,49.89,55.24,525.87,650.11,118.29,0.18,37.7,0,normal
2026-01-02 15:00:00,payment-service,52.49,56.04,42.82,942.83,923.43,1283.33,5.67,88.33,0,db_connection_saturation
2026-01-02 15:00:00,notification-service,36.13,48.24,52.96,420.92,507.69,116.34,0.18,25.69,0,normal
2026-01-02 15:00:00,database,57.99,68.08,51.76,1129.29,1329.65,129.77,0.14,70.92,0,normal
2026-01-02 15:05:00,api-gateway,53.6,54.86,34.18,1375.74,1209.4,157.47,0.22,32.73,0,normal
2026-01-02 15:05:00,user-service,44.32,47.43,41.97,776.06,649.3,116.42,0.18,37.19,0,normal
2026-01-02 15:05:00,payment-service,55.67,56.39,52.92,833.91,974.07,1369.44,6.06,90.28,0,db_connection_saturation
2026-01-02 15:05:00,notification-service,41.22,39.67,54.4,461.82,542.15,121.87,0.29,24.63,0,normal
2026-01-02 15:05:00,database,62.99,63.55,35.71,1354.64,1258.83,117.07,0.11,76.95,0,normal
2026-01-02 15:10:00,api-gateway,57.84,58.7,51.05,1361.27,1173.28,142.71,0.35,35.48,0,normal
2026-01-02 15:10:00,user-service,43.69,51.98,39.16,654.36,634.18,121.12,0.16,34.62,0,normal
2026-01-02 15:10:00,payment-service,47.95,54.81,50.58,761.51,941.61,1455.56,6.44,92.22,0,db_connection_saturation
2026-01-02 15:10:00,notification-service,32.85,46.44,64.51,429.81,515.07,107.51,0.22,28.11,0,normal
2026-01-02 15:10:00,database,65.7,60.18,57.54,1456.65,1307.93,105.4,0.24,70.8,0,normal
2026-01-02 15:15:00,api-gateway,48.31,50.37,37.52,1198.0,1192.85,143.86,0.19,25.36,0,normal
2026-01-02 15:15:00,user-service,41.52,45.3,60.99,586.6,683.07,128.33,0.23,41.94,0,normal
2026-01-02 15:15:00,payment-service,58.7,59.22,54.48,1020.32,862.18,1541.67,6.83,94.17,0,db_connection_saturation
2026-01-02 15:15:00,notification-service,34.13,42.83,51.24,473.43,576.94,117.42,0.18,33.56,0,normal
2026-01-02 15:15:00,database,57.09,65.2,49.8,1077.47,1304.83,106.47,0.28,72.96,0,normal
2026-01-02 15:20:00,api-gateway,47.64,53.82,52.4,1258.35,1249.23,139.51,0.17,34.44,0,normal
2026-01-02 15:20:00,user-service,45.92,48.91,57.07,751.01,677.59,139.26,0.17,35.39,0,normal
2026-01-02 15:20:00,payment-service,59.01,57.7,70.99,1022.44,888.31,1627.78,7.22,96.11,0,db_connection_saturation
2026-01-02 15:20:00,notification-service,26.86,46.34,41.96,563.56,505.88,111.28,0.19,29.97,0,normal
2026-01-02 15:20:00,database,59.29,67.12,30.01,1427.17,1303.91,107.63,0.15,70.03,0,normal
2026-01-02 15:25:00,api-gateway,56.09,57.09,40.7,1148.0,1132.59,148.04,0.24,32.46,0,normal
2026-01-02 15:25:00,user-service,46.37,52.62,48.72,647.26,647.54,133.26,0.25,31.92,0,normal
2026-01-02 15:25:00,payment-service,53.78,58.53,35.31,1037.7,894.46,1713.89,7.61,98.06,0,db_connection_saturation
2026-01-02 15:25:00,notification-service,35.65,44.84,61.31,434.87,543.02,107.98,0.29,23.89,0,normal
2026-01-02 15:25:00,database,57.91,62.71,64.16,1455.93,1230.37,113.68,0.14,73.33,0,normal
2026-01-02 15:30:00,api-gateway,54.75,56.39,45.32,1103.3,1162.92,146.57,0.22,32.81,0,normal
2026-01-02 15:30:00,user-service,39.19,48.43,35.93,636.52,670.54,128.3,0.17,44.85,0,normal
2026-01-02 15:30:00,payment-service,55.18,63.86,38.29,848.94,936.48,1800.0,8.0,100.0,0,db_connection_saturation
2026-01-02 15:30:00,notification-service,37.38,45.16,53.29,519.4,540.64,124.13,0.19,28.29,0,normal
2026-01-02 15:30:00,database,69.84,63.84,57.72,1522.36,1313.92,121.97,0.21,70.88,0,normal
2026-01-02 15:35:00,api-gateway,52.59,48.81,42.55,1217.17,1169.62,135.63,0.2,36.83,0,normal
2026-01-02 15:35:00,user-service,36.42,44.52,49.85,750.18,635.14,129.04,0.18,39.67,0,normal
2026-01-02 15:35:00,payment-service,61.76,62.49,64.33,733.61,869.03,171.37,0.26,52.27,0,normal
2026-01-02 15:35:00,notification-service,35.69,44.43,55.37,508.07,536.97,102.56,0.19,32.5,0,normal
2026-01-02 15:35:00,database,60.17,63.23,55.18,1404.28,1333.64,118.38,0.2,76.45,0,normal
2026-01-02 15:40:00,api-gateway,51.53,61.63,50.34,1001.87,1116.92,125.71,0.22,31.99,0,normal
2026-01-02 15:40:00,user-service,39.56,49.07,49.71,704.43,659.55,122.4,0.21,38.07,0,normal
2026-01-02 15:40:00,payment-service,57.28,54.54,62.86,797.56,893.55,173.24,0.15,59.72,0,normal
2026-01-02 15:40:00,notification-service,40.98,43.43,53.11,595.41,521.09,91.8,0.2,30.11,0,normal
2026-01-02 15:40:00,database,61.4,69.54,48.02,1403.55,1221.39,104.06,0.22,63.99,0,normal
2026-01-02 15:45:00,api-gateway,46.5,52.95,64.23,956.89,1087.69,137.25,0.16,31.97,0,normal
2026-01-02 15:45:00,user-service,41.17,49.75,48.34,755.97,661.07,145.82,0.24,40.41,0,normal
2026-01-02 15:45:00,payment-service,57.32,59.55,35.38,1098.9,917.71,179.84,0.19,52.55,0,normal
2026-01-02 15:45:00,notification-service,33.33,42.97,39.14,522.6,578.76,125.88,0.19,27.68,0,normal
2026-01-02 15:45:00,database,59.69,67.21,43.66,1275.87,1324.58,86.59,0.19,77.13,0,normal
2026-01-02 15:50:00,api-gateway,53.78,58.85,62.19,1160.16,1156.14,140.22,0.23,35.05,0,normal
2026-01-02 15:50:00,user-service,37.17,46.76,52.93,560.08,641.25,120.51,0.26,36.63,0,normal
2026-01-02 15:50:00,payment-service,59.74,59.43,42.17,1090.57,910.52,175.23,0.19,51.88,0,normal
2026-01-02 15:50:00,notification-service,32.94,42.67,47.16,470.23,502.35,123.26,0.25,28.83,0,normal
2026-01-02 15:50:00,database,56.8,60.22,40.0,1248.02,1270.45,118.54,0.24,69.29,0,normal
2026-01-02 15:55:00,api-gateway,58.42,56.72,57.77,1462.83,1229.28,153.65,0.15,32.18,0,normal
2026-01-02 15:55:00,user-service,48.95,50.35,65.91,557.44,635.66,113.26,0.14,36.95,0,normal
2026-01-02 15:55:00,payment-service,53.87,62.95,59.66,846.52,886.89,190.35,0.13,51.74,0,normal
2026-01-02 15:55:00,notification-service,29.42,48.66,39.62,512.55,536.07,107.76,0.21,25.09,0,normal
2026-01-02 15:55:00,database,66.71,75.13,54.42,1163.6,1264.64,98.05,0.19,74.42,0,normal
2026-01-02 16:00:00,api-gateway,53.4,59.16,56.95,1340.96,1214.62,140.16,0.22,34.39,0,normal
2026-01-02 16:00:00,user-service,40.8,51.06,48.86,701.75,678.18,126.45,0.2,36.33,0,normal
2026-01-02 16:00:00,payment-service,51.44,59.08,38.19,874.86,948.83,189.55,0.22,54.54,0,normal
2026-01-02 16:00:00,notification-service,37.79,46.26,38.7,598.7,499.12,124.26,0.2,22.35,0,normal
2026-01-02 16:00:00,database,58.68,61.76,47.75,1065.62,1274.08,110.31,0.25,70.74,0,normal
2026-01-02 16:05:00,api-gateway,48.0,50.86,45.67,1153.19,1122.37,148.75,0.28,33.84,0,normal
2026-01-02 16:05:00,user-service,37.45,52.97,59.68,589.42,681.48,142.51,0.25,43.23,0,normal
2026-01-02 16:05:00,payment-service,54.69,62.4,45.44,874.51,899.41,178.29,0.26,49.93,0,normal
2026-01-02 16:05:00,notification-service,40.33,43.52,52.12,533.23,495.37,101.92,0.26,32.27,0,normal
2026-01-02 16:05:00,database,60.32,63.82,56.7,1429.38,1301.7,106.83,0.33,69.65,0,normal
2026-01-02 16:10:00,api-gateway,47.81,52.8,57.46,1262.39,1154.8,140.13,0.29,39.28,0,normal
2026-01-02 16:10:00,user-service,40.76,49.18,42.23,561.72,625.98,125.56,0.14,40.5,0,normal
2026-01-02 16:10:00,payment-service,54.01,59.9,40.17,1008.59,901.24,174.93,0.28,47.25,0,normal
2026-01-02 16:10:00,notification-service,35.84,45.38,59.97,582.61,500.95,118.21,0.23,32.22,0,normal
2026-01-02 16:10:00,database,62.24,59.2,37.96,1393.22,1311.57,103.73,0.4,76.6,0,normal
2026-01-02 16:15:00,api-gateway,59.79,52.62,47.18,1183.31,1189.04,142.57,0.22,28.62,0,normal
2026-01-02 16:15:00,user-service,43.65,50.06,58.11,575.28,623.07,127.65,0.14,40.34,0,normal
2026-01-02 16:15:00,payment-service,56.06,60.2,55.56,838.89,890.09,188.19,0.15,50.27,0,normal
2026-01-02 16:15:00,notification-service,30.21,41.08,30.61,476.51,533.88,106.07,0.13,27.1,0,normal
2026-01-02 16:15:00,database,66.69,68.12,38.06,1218.51,1243.23,98.09,0.3,72.28,0,normal
2026-01-02 16:20:00,api-gateway,50.09,58.95,47.25,1000.49,1145.64,143.64,0.19,32.87,0,normal
2026-01-02 16:20:00,user-service,38.01,52.49,47.24,690.5,659.26,121.65,0.25,34.61,0,normal
2026-01-02 16:20:00,payment-service,46.47,59.26,55.92,912.95,940.49,165.85,0.18,53.87,0,normal
2026-01-02 16:20:00,notification-service,26.97,46.73,55.66,471.98,519.62,103.72,0.06,26.61,0,normal
2026-01-02 16:20:00,database,57.49,62.89,46.2,1397.46,1275.58,105.65,0.2,70.6,0,normal
2026-01-02 16:25:00,api-gateway,54.03,58.77,54.17,1101.95,1177.54,142.06,0.17,33.78,0,normal
2026-01-02 16:25:00,user-service,43.79,47.82,44.51,714.8,650.11,125.63,0.21,35.97,0,normal
2026-01-02 16:25:00,payment-service,57.08,59.22,60.94,960.96,884.12,177.92,0.16,52.46,0,normal
2026-01-02 16:25:00,notification-service,30.38,43.96,57.84,467.48,516.26,99.02,0.24,30.15,0,normal
2026-01-02 16:25:00,database,63.42,60.86,63.7,1430.26,1301.44,101.17,0.12,73.4,0,normal
2026-01-02 16:30:00,api-gateway,56.41,52.49,40.07,1043.79,1180.3,154.52,0.2,34.68,0,normal
2026-01-02 16:30:00,user-service,43.48,50.24,64.76,656.39,631.89,109.62,0.27,40.23,0,normal
2026-01-02 16:30:00,payment-service,51.85,59.02,52.81,775.06,924.36,175.93,0.2,54.02,0,normal
2026-01-02 16:30:00,notification-service,33.78,46.0,54.71,542.09,518.19,121.07,0.27,23.01,0,normal
2026-01-02 16:30:00,database,61.73,60.48,35.14,1161.05,1339.92,104.18,0.14,72.39,0,normal
2026-01-02 16:35:00,api-gateway,56.79,56.54,46.18,995.15,1192.17,154.91,0.2,27.83,0,normal
2026-01-02 16:35:00,user-service,41.92,50.24,43.61,689.65,654.22,129.61,0.33,44.66,0,normal
2026-01-02 16:35:00,payment-service,56.6,62.03,70.48,690.09,828.86,152.12,0.16,52.64,0,normal
2026-01-02 16:35:00,notification-service,35.1,46.3,41.48,618.51,521.97,126.06,0.23,33.22,0,normal
2026-01-02 16:35:00,database,68.51,62.69,67.09,1350.22,1292.63,99.14,0.19,73.07,0,normal
2026-01-02 16:40:00,api-gateway,47.22,55.25,40.65,1359.33,1176.53,138.34,0.21,36.21,0,normal
2026-01-02 16:40:00,user-service,48.67,53.96,53.39,767.94,671.01,129.18,0.19,37.77,0,normal
